work_year,job_title,job_category,salary_in_usd,experience_level,work_setting,company_location,company_size,work_setting_label,experience_level_label,work_year_label,company_size_label,job_category_label,salary_in_usd_std,salary_in_usd_log
2023,Machine Learning Engineer,Machine Learning and AI,192000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,9,0.568900725377717,12.165255859329688
2023,Machine Learning Engineer,Machine Learning and AI,164000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,9,0.09819677486471134,12.00762780434872
2023,Data Analyst,Data Analysis,161000,Mid-level,Remote,United States,M,0.0,1.0,3.0,1.0,2,0.047764208738317875,11.989165855127435
2023,Data Analyst,Data Analysis,123000,Mid-level,Remote,United States,M,0.0,1.0,3.0,1.0,2,-0.5910482955293327,11.719947764402807
2023,Data Engineer,Data Engineering,247300,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,1.4985410276409032,12.418361497172986
2023,Data Engineer,Data Engineering,139700,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,-0.3103070107590757,11.847259703415569
2023,Data Analyst,Data Analysis,145000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,2,-0.2212094772691139,11.884495917930655
2023,Data Analyst,Data Analysis,106000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,2,-0.8768328369122289,11.571203807011969
2023,Machine Learning Engineer,Machine Learning and AI,204600,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,9,0.7807175031085696,12.22881702007325
2023,Machine Learning Engineer,Machine Learning and AI,126500,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,9,-0.5322103017152069,11.748005492256807
2023,Data Scientist,Data Science and Research,159300,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,0.01918575460002825,11.978550773342342
2023,Data Scientist,Data Science and Research,180000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,7,0.36717046087214317,12.100717685412471
2023,Data Scientist,Data Science and Research,140000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,7,-0.30526375414643636,11.849404844423074
2023,Machine Learning Engineer,Machine Learning and AI,238000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,9,1.3422000726490835,12.380030154325457
2023,Machine Learning Engineer,Machine Learning and AI,176000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,9,0.2999270393702852,12.07824495582233
2023,Data Operations Engineer,Data Quality and Operations,125000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,6,-0.5574265847784037,11.736077016252437
2023,Data Operations Engineer,Data Quality and Operations,65000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,6,-1.566077907306273,11.082157933374816
2023,Data Scientist,Data Science and Research,230000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,7,1.2077132296453674,12.345838935721968
2023,Data Scientist,Data Science and Research,175000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,7,0.2831161839948207,12.07254696717504
2023,Data Engineer,Data Engineering,130000,Mid-level,Remote,United States,M,0.0,1.0,3.0,1.0,4,-0.47337230790108126,11.775297421715827
2023,Data Engineer,Data Engineering,100000,Mid-level,Remote,United States,M,0.0,1.0,3.0,1.0,4,-0.9776979691650158,11.51293546492023
2023,Applied Scientist,Data Science and Research,252990,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,7,1.594194794727296,12.44110919395439
2023,Applied Scientist,Data Science and Research,162170,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,7,0.06743290952761133,11.996406613063034
2023,Machine Learning Engineer,Machine Learning and AI,253000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,9,1.5943629032810507,12.441148720271016
2023,Machine Learning Engineer,Machine Learning and AI,172040,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,9,0.23335605208344581,12.0554880994825
2023,Data Scientist,Data Science and Research,239080,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,1.3603557964545852,12.384557685629794
2023,Data Analyst,Data Analysis,85000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,2,-1.2298607997969833,11.350418300109132
2023,Data Analyst,Data Analysis,70000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,2,-1.4820236304289505,11.156264806643742
2023,Data Engineer,Data Engineering,135000,Mid-level,Remote,United States,M,0.0,1.0,3.0,1.0,4,-0.3893180310237588,11.813037464800539
2023,Data Engineer,Data Engineering,125000,Mid-level,Remote,United States,M,0.0,1.0,3.0,1.0,4,-0.5574265847784037,11.736077016252437
2023,Applied Scientist,Data Science and Research,253000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,7,1.5943629032810507,12.441148720271016
2023,Applied Scientist,Data Science and Research,172040,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,7,0.23335605208344581,12.0554880994825
2023,Data Engineer,Data Engineering,135000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,4,-0.3893180310237588,11.813037464800539
2023,Data Engineer,Data Engineering,108000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,4,-0.8432111261613,11.58989576532275
2023,Data Engineer,Data Engineering,225500,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,1.1320643804557773,12.326079872504838
2023,Data Engineer,Data Engineering,139400,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,-0.31535026737171507,11.845109950883979
2023,Machine Learning Manager,Machine Learning and AI,129562,Senior,Remote,United States,L,0.0,2.0,3.0,2.0,9,-0.4807354625555347,11.77192252831203
2023,AI Engineer,Machine Learning and AI,227850,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,9,1.171569890588119,12.336447185534713
2023,AI Engineer,Machine Learning and AI,180500,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,9,0.3755758885598754,12.103491596905931
2023,Data Analyst,Data Analysis,90000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,2,-1.1458065229196608,11.407576060361786
2023,Data Analyst,Data Analysis,70000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,2,-1.4820236304289505,11.156264806643742
2023,Data Engineer,Data Engineering,199000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,4,0.6865767130059685,12.201065128819632
2023,Data Engineer,Data Engineering,159000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,4,0.014142497987388902,11.976665770490767
2023,Data Lead,Leadership and Management,80000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,8,-1.3139150766743055,11.289794413577894
2023,Data Engineer,Data Engineering,145000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,-0.2212094772691139,11.884495917930655
2023,Data Engineer,Data Engineering,115000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,-0.7255351385330485,11.652696102959753
2023,Data Analyst,Data Analysis,107500,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,2,-0.8516165538490322,11.58525542883217
2023,Data Analyst,Data Analysis,96750,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,2,-1.0323332491352755,11.479895946755926
2023,Machine Learning Engineer,Machine Learning and AI,174000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,9,0.26630532861935624,12.066816325306588
2023,Machine Learning Engineer,Machine Learning and AI,104000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,9,-0.9104545476631579,11.552155793461898
2023,ML Engineer,Machine Learning and AI,275300,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,9,1.9692449781539088,12.525620323525118
2023,ML Engineer,Machine Learning and AI,183500,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,9,0.42600845468626886,12.119975396053194
2023,Data Scientist,Data Science and Research,250000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,1.5439303371546573,12.429220196836383
2023,Data Scientist,Data Science and Research,225000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,1.1236589527680452,12.323860125621126
2023,Data Engineer,Data Engineering,174350,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,0.2721891280007688,12.06882578767668
2023,Data Engineer,Data Engineering,126800,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,-0.5271670451025676,11.750374207389497
2023,Machine Learning Engineer,Machine Learning and AI,193800,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,9,0.599160265053553,12.174587138384211
2023,Data Engineer,Data Engineering,200000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,0.7033875683814329,12.206077645517674
2023,Data Engineer,Data Engineering,232989,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,4,1.2579608763626309,12.358750813171879
2023,Data Engineer,Data Engineering,140000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,4,-0.30526375414643636,11.849404844423074
2023,BI Data Analyst,Data Analysis,85000,Entry-level,Remote,United States,M,0.0,0.0,3.0,1.0,2,-1.2298607997969833,11.350418300109132
2023,Machine Learning Engineer,Machine Learning and AI,204500,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,9,0.779036417571023,12.228328144428588
2023,Machine Learning Engineer,Machine Learning and AI,142200,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,9,-0.2682798723204145,11.864996828675356
2023,Data Engineer,Data Engineering,147100,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,-0.1859066809806385,11.898874704662955
2023,Data Engineer,Data Engineering,90700,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,-1.1340389241568356,11.415323661400773
2023,Data Analyst,Data Analysis,140000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,2,-0.30526375414643636,11.849404844423074
2023,Data Analyst,Data Analysis,95000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,2,-1.0617522460423383,11.461642696843066
2023,Data Analyst,Data Analysis,204500,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,2,0.779036417571023,12.228328144428588
2023,Data Analyst,Data Analysis,138900,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,2,-0.3237556950594473,11.841516728140565
2023,Data Modeler,Data Architecture and Modeling,168400,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,3,0.1721645385167551,12.034103319015012
2023,Data Modeler,Data Architecture and Modeling,105200,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,3,-0.8902815212126005,11.56362808494399
2023,Research Scientist,Data Science and Research,205500,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,0.7958472729464876,12.233206179086634
2023,Research Scientist,Data Science and Research,132500,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,-0.43134516946242,11.794345471549745
2023,Data Scientist,Data Science and Research,147100,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,-0.1859066809806385,11.898874704662955
2023,Data Scientist,Data Science and Research,90700,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,-1.1340389241568356,11.415323661400773
2023,Machine Learning Engineer,Machine Learning and AI,247500,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,9,1.501903198715996,12.419169901386761
2023,Machine Learning Engineer,Machine Learning and AI,172200,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,9,0.23604578894352013,12.056417678159836
2023,Data Analyst,Data Analysis,192000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,2,0.568900725377717,12.165255859329688
2023,Data Analyst,Data Analysis,138240,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,2,-0.33485085960725386,11.836753817808015
2023,Data Engineer,Data Engineering,168400,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,0.1721645385167551,12.034103319015012
2023,Data Engineer,Data Engineering,105200,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,-0.8902815212126005,11.56362808494399
2023,Analytics Engineer,Leadership and Management,150550,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,8,-0.12790922993528603,11.922057176199344
2023,Analytics Engineer,Leadership and Management,116710,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,8,-0.6967885758410043,11.667456072615773
2023,Data Scientist,Data Science and Research,180000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,0.36717046087214317,12.100717685412471
2023,Data Scientist,Data Science and Research,162000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,0.06457506411378236,11.995357787034976
2023,Machine Learning Engineer,Machine Learning and AI,226600,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,9,1.1505563213687882,12.330946040628971
2023,Machine Learning Engineer,Machine Learning and AI,140100,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,9,-0.30358266860888994,11.850118870058369
2023,Data Visualization Engineer,BI and Visualization,147100,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,0,-0.1859066809806385,11.898874704662955
2023,Data Visualization Engineer,BI and Visualization,90700,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,0,-1.1340389241568356,11.415323661400773
2023,Research Scientist,Data Science and Research,175000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,0.2831161839948207,12.07254696717504
2023,Research Scientist,Data Science and Research,120000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,-0.6414808616557262,11.695255355062795
2023,Data Architect,Data Architecture and Modeling,147100,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,3,-0.1859066809806385,11.898874704662955
2023,Data Architect,Data Architecture and Modeling,90700,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,3,-1.1340389241568356,11.415323661400773
2023,Data Modeler,Data Architecture and Modeling,168400,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,3,0.1721645385167551,12.034103319015012
2023,Data Modeler,Data Architecture and Modeling,105200,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,3,-0.8902815212126005,11.56362808494399
2023,Analytics Engineer,Leadership and Management,125000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,8,-0.5574265847784037,11.736077016252437
2023,Analytics Engineer,Leadership and Management,100000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,8,-0.9776979691650158,11.51293546492023
2023,Research Scientist,Data Science and Research,198800,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,0.6832145419308755,12.200059603373045
2023,Research Scientist,Data Science and Research,105200,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,-0.8902815212126005,11.56362808494399
2023,Data Manager,Leadership and Management,115500,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,8,-0.7171297108453163,11.657034466915164
2023,Data Manager,Leadership and Management,73500,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,8,-1.4231856366148248,11.205054290550551
2023,Data Engineer,Data Engineering,183000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,0.41760302699853663,12.117246896289503
2023,Data Engineer,Data Engineering,140000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,-0.30526375414643636,11.849404844423074
2023,Business Intelligence Developer,BI and Visualization,167500,Executive,In-person,United States,M,2.0,3.0,3.0,1.0,0,0.15703476867883703,12.02874460037869
2023,Business Intelligence Developer,BI and Visualization,106500,Executive,In-person,United States,M,2.0,3.0,3.0,1.0,0,-0.8684274092244967,11.575909653758895
2023,Analytics Engineer,Leadership and Management,175000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,8,0.2831161839948207,12.07254696717504
2023,Analytics Engineer,Leadership and Management,125000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,8,-0.5574265847784037,11.736077016252437
2023,BI Developer,BI and Visualization,128000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,0,-0.5069940186520102,11.759793355371237
2023,BI Developer,BI and Visualization,81500,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,0,-1.288698793611109,11.308370569092329
2023,Data Scientist,Data Science and Research,185000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,0.4512247377494656,12.128116509451258
2023,Data Scientist,Data Science and Research,122000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,-0.6078591509047971,11.711784520403112
2023,Business Intelligence Engineer,BI and Visualization,202800,Senior,In-person,United States,L,2.0,2.0,3.0,2.0,0,0.7504579634327334,12.219980481653478
2023,Business Intelligence Engineer,BI and Visualization,104300,Senior,In-person,United States,L,2.0,2.0,3.0,2.0,0,-0.9054112910505185,11.55503622867061
2023,Data Engineer,Data Engineering,181500,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,4,0.3923867439353399,12.109016442313738
2023,Data Engineer,Data Engineering,127000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,4,-0.5238048740274747,11.751950239425476
2023,Data Specialist,Data Management and Strategy,186000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,5,0.4680355931249301,12.133507329024972
2023,Data Specialist,Data Management and Strategy,138000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,5,-0.3388854648973653,11.835016210489899
2023,Data Scientist,Data Science and Research,185000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,7,0.4512247377494656,12.128116509451258
2023,Data Scientist,Data Science and Research,122000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,7,-0.6078591509047971,11.711784520403112
2023,Research Engineer,Data Science and Research,196000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,0.636144146879575,12.185875040240456
2023,Research Engineer,Data Science and Research,142600,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,-0.2615555301702287,11.867805799560465
2023,Data Scientist,Data Science and Research,205000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,7,0.7874418452587554,12.230770136157428
2023,Data Scientist,Data Science and Research,150000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,7,-0.1371552003917915,11.918397239722838
2023,Data Analyst,Data Analysis,139000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,2,-0.32207460952190087,11.842236406331555
2023,Data Analyst,Data Analysis,85700,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,2,-1.218093201034158,11.358619773129229
2023,Data Engineer,Data Engineering,130000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,-0.47337230790108126,11.775297421715827
2023,Data Engineer,Data Engineering,91270,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,-1.1244567365928209,11.421588381953585
2023,Data Scientist,Data Science and Research,226600,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,1.1505563213687882,12.330946040628971
2023,Data Scientist,Data Science and Research,140100,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,-0.30358266860888994,11.850118870058369
2023,Business Intelligence Engineer,BI and Visualization,225000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,0,1.1236589527680452,12.323860125621126
2023,Business Intelligence Engineer,BI and Visualization,156400,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,0,-0.029565725988818764,11.9601785009348
2023,Applied Scientist,Data Science and Research,222200,Mid-level,In-person,United States,L,2.0,1.0,3.0,2.0,7,1.0765885577167444,12.311337656627584
2023,Applied Scientist,Data Science and Research,136000,Mid-level,In-person,United States,L,2.0,1.0,3.0,2.0,7,-0.37250717564829433,11.820417517632333
2023,Data Architect,Data Architecture and Modeling,180000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,3,0.36717046087214317,12.100717685412471
2023,Data Architect,Data Architecture and Modeling,165000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,3,0.11500763024017582,12.013706813470414
2023,Director of Data Science,Data Science and Research,247000,Executive,Remote,United States,M,0.0,3.0,3.0,1.0,7,1.4934977710282638,12.417147664184915
2023,Director of Data Science,Data Science and Research,118440,Executive,Remote,United States,M,0.0,3.0,3.0,1.0,7,-0.6677057960414507,11.682170225273435
2023,Data Manager,Leadership and Management,145000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,8,-0.2212094772691139,11.884495917930655
2023,Data Manager,Leadership and Management,130000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,8,-0.47337230790108126,11.775297421715827
2023,Data Scientist,Data Science and Research,204500,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,7,0.779036417571023,12.228328144428588
2023,Data Scientist,Data Science and Research,138900,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,7,-0.3237556950594473,11.841516728140565
2023,ML Engineer,Machine Learning and AI,198200,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,9,0.6731280287055968,12.197036946273975
2023,Data Scientist,Data Science and Research,172200,Mid-level,Remote,United States,M,0.0,1.0,3.0,1.0,7,0.23604578894352013,12.056417678159836
2023,Data Scientist,Data Science and Research,131200,Mid-level,Remote,United States,M,0.0,1.0,3.0,1.0,7,-0.45319928145052385,11.784485777414298
2023,Business Intelligence Engineer,BI and Visualization,204500,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,0,0.779036417571023,12.228328144428588
2023,Business Intelligence Engineer,BI and Visualization,138900,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,0,-0.3237556950594473,11.841516728140565
2023,Data Specialist,Data Management and Strategy,87500,Mid-level,Remote,United States,M,0.0,1.0,3.0,1.0,5,-1.187833661358322,11.37940550085183
2023,Data Specialist,Data Management and Strategy,62500,Mid-level,Remote,United States,M,0.0,1.0,3.0,1.0,5,-1.6081050457449342,11.042937835596494
2023,Data Engineer,Data Engineering,157550,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,-0.010233242307034604,11.967504494356644
2023,Data Engineer,Data Engineering,104650,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,-0.899527491669106,11.55838628349022
2023,Research Scientist,Data Science and Research,136000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,7,-0.37250717564829433,11.820417517632333
2023,Research Scientist,Data Science and Research,90600,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,7,-1.135720009694382,11.41422052949775
2023,Data Analyst,Data Analysis,120350,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,2,-0.6355970622743136,11.698167752275161
2023,Data Analyst,Data Analysis,74400,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,2,-1.4080558667769068,11.217224661591072
2023,Data Engineer,Data Engineering,158600,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,0.007418155837203107,11.974146893333247
2023,Machine Learning Engineer,Machine Learning and AI,210200,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,9,0.8748582932111707,12.255819494787602
2023,Data Analytics Manager,Leadership and Management,177000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,8,0.3167378947457497,12.083910661257521
2023,Data Analytics Manager,Leadership and Management,110000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,8,-0.809589415410371,11.608244735642321
2023,Business Intelligence Engineer,BI and Visualization,185000,Senior,In-person,United States,L,2.0,2.0,3.0,2.0,0,0.4512247377494656,12.128116509451258
2023,Business Intelligence Engineer,BI and Visualization,79600,Senior,In-person,United States,L,2.0,2.0,3.0,2.0,0,-1.3206394188244914,11.284781934567633
2023,Data Analyst,Data Analysis,65000,Mid-level,Remote,United States,M,0.0,1.0,3.0,1.0,2,-1.566077907306273,11.082157933374816
2023,Data Analyst,Data Analysis,55000,Mid-level,Remote,United States,M,0.0,1.0,3.0,1.0,2,-1.734186461060918,10.915106645867503
2023,Data Scientist,Data Science and Research,250000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,1.5439303371546573,12.429220196836383
2023,Data Scientist,Data Science and Research,160000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,7,0.03095335336285339,11.982935344196433
2023,Data Scientist,Data Science and Research,183200,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,7,0.4209651980736295,12.118339189722553
2023,Data Scientist,Data Science and Research,122200,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,7,-0.6044969798297043,11.713422508992204
2023,Data Analyst,Data Analysis,100000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,2,-0.9776979691650158,11.51293546492023
2023,Data Analyst,Data Analysis,75000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,2,-1.397969353551628,11.225256725762893
2023,Data Analyst,Data Analysis,185000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,2,0.4512247377494656,12.128116509451258
2023,Data Analyst,Data Analysis,145000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,2,-0.2212094772691139,11.884495917930655
2023,AI Research Engineer,Data Science and Research,150000,Mid-level,Remote,United States,M,0.0,1.0,3.0,1.0,7,-0.1371552003917915,11.918397239722838
2023,Data Scientist,Data Science and Research,131000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,7,-0.45656145252561675,11.782960235741939
2023,Data Scientist,Data Science and Research,101000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,7,-0.9608871137895514,11.522885696764481
2023,Data Engineer,Data Engineering,170000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,0.19906190711749827,12.04355959836804
2023,Data Engineer,Data Engineering,130000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,4,-0.47337230790108126,11.775297421715827
2023,Business Intelligence Analyst,BI and Visualization,171050,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,0,0.216713305261736,12.04971703663245
2023,Business Intelligence Analyst,BI and Visualization,124400,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,0,-0.5675130980036823,11.731265497840116
2023,BI Developer,BI and Visualization,135000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,0,-0.3893180310237588,11.813037464800539
2023,BI Developer,BI and Visualization,110000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,0,-0.809589415410371,11.608244735642321
2023,Data Scientist,Data Science and Research,187000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,7,0.48484644850039454,12.138869243416009
2023,Data Scientist,Data Science and Research,128000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,7,-0.5069940186520102,11.759793355371237
2023,Data Analytics Manager,Leadership and Management,177000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,8,0.3167378947457497,12.083910661257521
2023,Data Analytics Manager,Leadership and Management,110000,Mid-level,In-person,United States,M,2.0,1.0,3.0,1.0,8,-0.809589415410371,11.608244735642321
2023,Data Analyst,Data Analysis,138000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,2,-0.3388854648973653,11.835016210489899
2023,Data Analyst,Data Analysis,92000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,2,-1.1121848121687317,11.429554725537322
2023,Data Engineer,Data Engineering,200000,Executive,In-person,United States,M,2.0,3.0,3.0,1.0,4,0.7033875683814329,12.206077645517674
2023,Data Engineer,Data Engineering,160000,Executive,In-person,United States,M,2.0,3.0,3.0,1.0,4,0.03095335336285339,11.982935344196433
2023,Data Scientist,Data Science and Research,140000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,7,-0.30526375414643636,11.849404844423074
2023,Data Scientist,Data Science and Research,120000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,7,-0.6414808616557262,11.695255355062795
2023,Business Intelligence Engineer,BI and Visualization,241300,Senior,In-person,United States,L,2.0,2.0,3.0,2.0,0,1.3976758953881163,12.39380039582335
2023,Business Intelligence Engineer,BI and Visualization,124100,Senior,In-person,United States,L,2.0,2.0,3.0,2.0,0,-0.5725563546163217,11.72885102917796
2023,Data Science Manager,Data Science and Research,185000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,7,0.4512247377494656,12.128116509451258
2023,Data Science Manager,Data Science and Research,152000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,7,-0.10353348964086251,11.931642378754141
2023,Data Analyst,Data Analysis,138000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,2,-0.3388854648973653,11.835016210489899
2023,Data Analyst,Data Analysis,92000,Senior,In-person,United States,M,2.0,2.0,3.0,1.0,2,-1.1121848121687317,11.429554725537322
2023,Data Engineer,Data Engineering,160000,Senior,Remote,United States,M,0.0,2.0,3.0,1.0,4,0.03095335336285339,11.982935344196433
